-26.2144,0.5601969286083623
-26.2142,-0.002260521440877739
-26.214,-0.001580814560775412
-26.2138,-0.001240961116631967
-26.2136,-0.0009011076724885214
-26.2134,-0.0005612542283450761
-26.2132,-0.0002214007842016308
-26.213,0.0001184526599418145
-26.2128,0.0004583061040852598
-26.2126,0.0004583061040902054
-26.2124,0.0007981595482287052
-26.2122,0.0007981595482287052
-26.212,0.0007981595482287052
-26.2118,0.001477866436515596
-26.2116,0.002157573324802486
-26.2114,0.001477866436515596
-26.2112,0.001817719880654096
-26.211,0.002497426768945932
-26.2108,0.002497426768945932
-26.2106,-0.001920668004918857
-26.2104,-0.006338762778783869
-26.2102,-0.006678616222927314
-26.21,-0.005998909334640423
-26.2098,-0.005319202446353533
-26.2096,-0.005319202446353533
-26.2094,-0.005319202446353533
-26.2092,-0.005319202446353533
-26.209,-0.005319202446353533
-26.2088,-0.004979349002210087
-26.2086,-0.004979349002210087
-26.2084,-0.005319202446353533
-26.2082,-0.004979349002215033
-26.208,-0.004299642113918251
-26.2078,-0.003959788669779751
-26.2076,-0.003619935225636306
-26.2074,-0.003280081781492861
-26.2072,-0.003280081781492861
-26.207,-0.003280081781492861
-26.2068,-0.002940228337349415
-26.2066,-0.001920668004933694
-26.2064,-0.00260037489320597
-26.2062,-0.00260037489320597
-26.206,-0.00260037489320597
-26.2058,-0.001920668004918857
-26.2056,-0.001920668004918857
-26.2054,-0.001920668004918857
-26.2052,-0.001580814560775412
-26.205,-0.001580814560770467
-26.2048,-0.001240961116631967
-26.2046,-0.0009011076724885214
-26.2044,-0.0005612542283450761
-26.2042,-0.0005612542283450761
-26.204,-0.001240961116631967
-26.2038,-0.001580814560775412
-26.2036,-0.001920668004913912
-26.2034,-0.002260521449062525
-26.2032,-0.002260521449062525
-26.203,-0.00260037489320597
-26.2028,-0.003280081781492861
-26.2026,-0.003619935225636306
-26.2024,-0.003619935225636306
-26.2022,-0.003619935225636306
-26.202,-0.003619935225636306
-26.2018,-0.003959788669779751
-26.2016,-0.004639495558066642
-26.2014,-0.004299642113923197
-26.2012,-0.004639495558066642
-26.201,-0.004979349002210087
-26.2008,-0.005659055890496978
-26.2006,-0.005319202446353533
-26.2004,-0.005659055890501924
-26.2002,-0.005998909334640423
-26.2,-0.004979349002210087
-26.1998,-0.004639495558066642
-26.1996,-0.004639495558066642
-26.1994,-0.004639495558066642
-26.1992,-0.004639495558066642
-26.199,-0.004299642113928142
-26.1988,-0.003959788669779751
-26.1986,-0.003959788669779751
-26.1984,-0.004299642113923197
-26.1982,-0.003959788669779751
-26.198,-0.003619935225636306
-26.1978,-0.002940228337349415
-26.1976,-0.002940228337349415
-26.1974,-0.00294022833734447
-26.1972,-0.00260037489320597
-26.197,-0.003959788669779751
-26.1968,-0.005659055890496978
-26.1966,-0.004639495558066642
-26.1964,-0.005319202446353533
-26.1962,-0.005659055890496978
-26.196,-0.005319202446358478
-26.1958,-0.004979349002205142
-26.1956,-0.004639495558066642
-26.1954,-0.004299642113923197
-26.1952,-0.004299642113923197
-26.195,-0.004299642113923197
-26.1948,-0.003619935225636306
-26.1946,-0.002940228337349415
-26.1944,-0.002940228337349415
-26.1942,-0.002260521449062525
-26.194,-0.001580814560775412
-26.1938,-0.001240961116631967
-26.1936,-0.0009011076724885214
-26.1934,-0.0005612542283450761
-26.1932,-0.0002214007842016308
-26.193,0.0001184526599418145
-26.1928,0.0004583061040902054
-26.1926,0.0007981595482287052
-26.1924,0.0007981595482287052
-26.1922,0.0007981595482287052
-26.192,0.0007981595482287052
-26.1918,0.001477866436515596
-26.1916,0.002157573324802486
-26.1914,0.001477866436525487
-26.1912,0.001817719880663987
-26.191,0.002157573324802486
-26.1908,0.002157573324802486
-26.1906,-0.002260521449062525
-26.1904,-0.006678616222927314
-26.1902,-0.007018469667070759
-26.19,-0.006338762778783869
-26.1898,-0.005659055890506869
-26.1896,-0.005319202446353533
-26.1894,-0.005319202446353533
-26.1892,-0.005659055890496978
-26.189,-0.005319202446353533
-26.1888,-0.004979349002210087
-26.1886,-0.004979349002210087
-26.1884,-0.005319202446353533
-26.1882,-0.004979349002205142
-26.188,-0.004639495558066642
-26.1878,-0.003959788669779751
-26.1876,-0.003959788669779751
-26.1874,-0.003619935225636306
-26.1872,-0.003280081781492861
-26.187,-0.003280081781492861
-26.1868,-0.002600374893215861
-26.1866,-0.001920668004918857
-26.1864,-0.00260037489320597
-26.1862,-0.002940228337349415
-26.186,-0.00260037489320597
-26.1858,-0.001920668004918857
-26.1856,-0.001920668004918857
-26.1854,-0.001920668004918857
-26.1852,-0.001580814560770467
-26.185,-0.001240961116631967
-26.1848,-0.001240961116631967
-26.1846,-0.0009011076724885214
-26.1844,-0.0005612542283450761
-26.1842,-0.0005612542283450761
-26.184,-0.001240961116631967
-26.1838,-0.001580814560770467
-26.1836,-0.001920668004918857
-26.1834,-0.001920668004918857
-26.1832,-0.002260521449062525
-26.183,-0.002940228337349415
-26.1828,-0.003280081781492861
-26.1826,-0.003619935225636306
-26.1824,-0.003619935225636306
-26.1822,-0.003619935225636306
-26.182,-0.003619935225636306
-26.1818,-0.004299642113923197
-26.1816,-0.004639495558066642
-26.1814,-0.004299642113923197
-26.1812,-0.004639495558066642
-26.181,-0.004979349002210087
-26.1808,-0.005319202446353533
-26.1806,-0.005319202446358478
-26.1804,-0.005659055890496978
-26.1802,-0.005998909334640423
-26.18,-0.005319202446353533
-26.1798,-0.004639495558066642
-26.1796,-0.004639495558066642
-26.1794,-0.004639495558066642
-26.1792,-0.004639495558066642
-26.179,-0.004299642113918251
-26.1788,-0.003959788669779751
-26.1786,-0.003959788669779751
-26.1784,-0.004299642113923197
-26.1782,-0.003959788669779751
-26.178,-0.003280081781492861
-26.1778,-0.002940228337349415
-26.1776,-0.002940228337349415
-26.1774,-0.00260037489320597
-26.1772,-0.00260037489320597
-26.177,-0.003959788669779751
-26.1768,-0.005659055890496978
-26.1766,-0.004979349002210087
-26.1764,-0.005319202446353533
-26.1762,-0.005659055890492032
-26.176,-0.005319202446348587
-26.1758,-0.004979349002210087
-26.1756,-0.004639495558066642
-26.1754,-0.004299642113923197
-26.1752,-0.004299642113923197
-26.175,-0.004299642113923197
-26.1748,-0.003280081781492861
-26.1746,-0.002940228337354361
-26.1744,-0.00260037489320597
-26.1742,-0.002260521449062525
-26.174,-0.001580814560775412
-26.1738,-0.001240961116631967
-26.1736,-0.0009011076724885214
-26.1734,-0.0005612542283450761
-26.1732,-0.0002214007842016308
-26.173,0.0001184526599467601
-26.1728,0.0004583061040852598
-26.1726,0.0007981595482287052
-26.1724,0.0007981595482287052
-26.1722,0.0007981595482287052
-26.172,0.00113801299237215
-26.1718,0.001817719880659041
-26.1716,0.002157573324797541
-26.1714,0.001817719880659041
-26.1712,0.001817719880659041
-26.171,0.002157573324802486
-26.1708,0.002497426768945932
-26.1706,-0.002260521449062525
-26.1704,-0.006678616222927314
-26.1702,-0.007018469667070759
-26.17,-0.00599890933465526
-26.1698,-0.005659055890496978
-26.1696,-0.005319202446353533
-26.1694,-0.005319202446353533
-26.1692,-0.005319202446353533
-26.169,-0.005319202446353533
-26.1688,-0.004979349002210087
-26.1686,-0.004979349002210087
-26.1684,-0.005319202446343641
-26.1682,-0.004639495558066642
-26.168,-0.004299642113923197
-26.1678,-0.003959788669779751
-26.1676,-0.003619935225636306
-26.1674,-0.003619935225636306
-26.1672,-0.003280081781492861
-26.167,-0.003280081781492861
-26.1668,-0.002600374893196079
-26.1666,-0.001920668004918857
-26.1664,-0.00260037489320597
-26.1662,-0.00260037489320597
-26.166,-0.00260037489320597
-26.1658,-0.001920668004918857
-26.1656,-0.001920668004918857
-26.1654,-0.001580814560780358
-26.1652,-0.001580814560775412
-26.165,-0.001580814560775412
-26.1648,-0.001240961116631967
-26.1646,-0.0009011076724885214
-26.1644,-0.0009011076724885214
-26.1642,-0.0005612542283450761
-26.164,-0.001240961116622076
-26.1638,-0.001580814560780358
-26.1636,-0.001920668004918857
-26.1634,-0.001920668004918857
-26.1632,-0.002260521449062525
-26.163,-0.002940228337349415
-26.1628,-0.003280081781492861
-26.1626,-0.003619935225636306
-26.1624,-0.003619935225636306
-26.1622,-0.003619935225636306
-26.162,-0.003619935225636306
-26.1618,-0.003959788669779751
-26.1616,-0.004639495558066642
-26.1614,-0.004299642113923197
-26.1612,-0.004639495558066642
-26.161,-0.004979349002210087
-26.1608,-0.005319202446353533
-26.1606,-0.005319202446353533
-26.1604,-0.005319202446353533
-26.1602,-0.005659055890496978
-26.16,-0.004979349002210087
-26.1598,-0.004639495558066642
-26.1596,-0.004299642113923197
-26.1594,-0.004639495558061696
-26.1592,-0.004639495558061696
-26.159,-0.004299642113923197
-26.1588,-0.003959788669779751
-26.1586,-0.003959788669779751
-26.1584,-0.004299642113923197
-26.1582,-0.003959788669779751
-26.158,-0.003280081781492861
-26.1578,-0.002940228337354361
-26.1576,-0.002940228337349415
-26.1574,-0.002940228337349415
-26.1572,-0.00260037489320597
-26.157,-0.003959788669779751
-26.1568,-0.005659055890496978
-26.1566,-0.004639495558066642
-26.1564,-0.005319202446353533
-26.1562,-0.005319202446353533
-26.156,-0.005319202446353533
-26.1558,-0.004979349002210087
-26.1556,-0.004639495558066642
-26.1554,-0.004639495558066642
-26.1552,-0.004299642113923197
-26.155,-0.003959788669779751
-26.1548,-0.003619935225641252
-26.1546,-0.00294022833734447
-26.1544,-0.00260037489320597
-26.1542,-0.002260521449062525
-26.154,-0.001240961116631967
-26.1538,-0.001240961116631967
-26.1536,-0.0009011076724885214
-26.1534,-0.0005612542283450761
-26.1532,-0.0002214007841966853
-26.153,0.0001184526599418145
-26.1528,0.0004583061040852598
-26.1526,0.0007981595482287052
-26.1524,0.00113801299237215
-26.1522,0.0007981595482287052
-26.152,0.0007981595482287052
-26.1518,0.001477866436505705
-26.1516,0.002157573324797541
-26.1514,0.001817719880659041
-26.1512,0.002157573324802486
-26.151,0.002497426768945932
-26.1508,0.002497426768945932
-26.1506,-0.002260521449062525
-26.1504,-0.006338762778783869
-26.1502,-0.007018469667060868
-26.15,-0.005998909334640423
-26.1498,-0.005319202446353533
-26.1496,-0.005319202446353533
-26.1494,-0.005319202446353533
-26.1492,-0.005319202446353533
-26.149,-0.005319202446353533
-26.1488,-0.004979349002210087
-26.1486,-0.004979349002215033
-26.1484,-0.005319202446353533
-26.1482,-0.004979349002210087
-26.148,-0.004299642113923197
-26.1478,-0.003959788669779751
-26.1476,-0.003619935225636306
-26.1474,-0.003619935225636306
-26.1472,-0.003280081781497806
-26.147,-0.00294022833734447
-26.1468,-0.00260037489320597
-26.1466,-0.001920668004918857
-26.1464,-0.00260037489320597
-26.1462,-0.00260037489320597
-26.146,-0.002260521449062525
-26.1458,-0.001920668004918857
-26.1456,-0.001580814560780358
-26.1454,-0.001580814560775412
-26.1452,-0.001580814560775412
-26.145,-0.001580814560775412
-26.1448,-0.0009011076724885214
-26.1446,-0.0009011076724885214
-26.1444,-0.0005612542283450761
-26.1442,-0.0005612542283450761
-26.144,-0.001240961116631967
-26.1438,-0.001240961116631967
-26.1436,-0.001920668004918857
